"p","U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
3.393301274627e-03,3.063422627747e-03,4.464413319397e-21,-3.833369225814e-23,7.533866912127e-02,1.148042033458e-19,-9.857663426933e-22,3.585888184506e-19,-3.335683885290e-19,2.864185168489e-21,-3.079023320225e-21,2.864185168489e-21,-6.358740427803e-22,1.159622761408e-01,5.637851296925e-17,5.551213343784e-17,-2.021532793312e-02,5.238314929894e-18,5.637876593080e-17,-1.463896695407e-18,1.000000000000e+00,-5.238314929894e-18,3.535286523402e-04,5.164000110773e-22,-4.434069213542e-24
3.393237711862e-03,3.066055942327e-03,4.466345157712e-21,-3.835027726981e-23,7.477174699306e-02,1.144934290047e-19,-9.830978976191e-22,3.806219372887e-19,-3.638250526738e-19,3.123983898471e-21,-3.268210593088e-21,3.123983898471e-21,-6.935516646635e-22,1.274205223012e-01,5.627009275200e-17,2.775656167864e-17,-2.013873957472e-02,5.883695549273e-18,5.627034464767e-17,-1.463896695407e-18,1.000000000000e+00,-5.883695549273e-18,3.886301128659e-04,5.675433907975e-22,-4.873211907830e-24
3.393174149096e-03,3.068668767810e-03,4.468281034995e-21,-3.836689699137e-23,7.419887185097e-02,1.141597779498e-19,-9.802330577340e-22,4.023347562839e-19,-3.935269629709e-19,3.379019271737e-21,-3.454647934700e-21,3.379019271737e-21,-7.501717333063e-22,1.388689267596e-01,5.627009275200e-17,2.775655624082e-17,-2.005696398087e-02,6.527901207356e-18,5.627034351985e-17,-1.463896695407e-18,1.000000000000e+00,-6.527901207356e-18,4.237315442879e-04,6.186652125269e-22,-5.312169219805e-24
3.393110586330e-03,3.071260172874e-03,4.470222162937e-21,-3.838356720002e-23,7.362334430218e-02,1.138128273816e-19,-9.772540160333e-22,4.236909053388e-19,-4.226350609857e-19,3.628956457853e-21,-3.638022325055e-21,3.628956457853e-21,-8.056599317005e-22,1.502888296422e-01,5.627009275200e-17,2.775655044212e-17,-1.997347371776e-02,7.170503058979e-18,5.627034237370e-17,-1.463896695407e-18,1.000000000000e+00,-7.170503058979e-18,4.587754665408e-04,6.696820210925e-22,-5.750225258196e-24
3.393047256395e-03,3.073828993365e-03,4.472167733742e-21,-3.840027211854e-23,7.304584980011e-02,1.134538309958e-19,-9.741713748076e-22,4.446895055739e-19,-4.511528363865e-19,3.873823729595e-21,-3.818326292062e-21,3.873823729595e-21,-8.600226717076e-22,1.616804499839e-01,5.637851296925e-17,2.775655436944e-17,-1.988993834535e-02,7.812130970261e-18,5.637876144730e-17,-1.463896695407e-18,1.000000000000e+00,-7.812130970261e-18,4.937620833516e-04,7.205948767236e-22,-6.187388700473e-24
3.392983926460e-03,3.076370805502e-03,4.474107649994e-21,-3.841692970542e-23,7.246572524309e-02,1.130857873220e-19,-9.710111853995e-22,4.653543384319e-19,-4.791284465945e-19,4.114036494805e-21,-3.995765419184e-21,4.114036494805e-21,-9.133519913070e-22,1.730625498772e-01,5.627009275200e-17,2.775654844174e-17,-1.980613344765e-02,8.453222633530e-18,5.627034008591e-17,-1.463896695407e-18,1.000000000000e+00,-8.453222633530e-18,5.287487292662e-04,7.714874870283e-22,-6.624378198920e-24
3.392920596525e-03,3.078891430050e-03,4.476052816903e-21,-3.843363146850e-23,7.188507169485e-02,1.127191782896e-19,-9.678633148433e-22,4.856546948324e-19,-5.065253405666e-19,4.349280521784e-21,-4.170074750131e-21,4.349280521784e-21,-9.655780668424e-22,1.844167240520e-01,5.616167253475e-17,2.775654249510e-17,-1.972038425425e-02,9.091510358112e-18,5.616191870320e-17,-1.463896695407e-18,1.000000000000e+00,-9.091510358112e-18,5.636783898808e-04,8.222775075501e-22,-7.060486539736e-24
3.392857499421e-03,3.081390867010e-03,4.478002830573e-21,-3.845037740780e-23,7.130377739668e-02,1.123558779796e-19,-9.647439190103e-22,5.055903162816e-19,-5.333450692661e-19,4.579567927436e-21,-4.341251861522e-21,4.579567927436e-21,-1.016703927540e-21,1.957431945726e-01,5.616167253475e-17,2.775653662228e-17,-1.963375878662e-02,9.727626668039e-18,5.616191752977e-17,-1.463896695407e-18,1.000000000000e+00,-9.727626668039e-18,5.985513562337e-04,8.729658470566e-22,-7.495721611530e-24
3.392794867977e-03,3.083862829953e-03,4.479950420863e-21,-3.846709494810e-23,7.072092592716e-02,1.120008236264e-19,-9.616952051145e-22,5.251555676116e-19,-5.595841688745e-19,4.804870035090e-21,-4.509248689640e-21,4.804870035090e-21,-1.066722909102e-21,2.070421757834e-01,5.605325231750e-17,2.775654057922e-17,-1.954978727574e-02,1.036158659355e-17,5.605349617514e-17,-1.463896695407e-18,1.000000000000e+00,-1.036158659355e-17,6.333679193631e-04,9.235534143156e-22,-7.930092091772e-24
3.392731770873e-03,3.086312673986e-03,4.481899626740e-21,-3.848383142107e-23,7.013460248709e-02,1.116584096268e-19,-9.587550384792e-22,5.443835877455e-19,-5.852774326762e-19,5.025485324468e-21,-4.674349981717e-21,5.025485324468e-21,-1.115701452550e-21,2.183320996706e-01,5.594483210025e-17,2.775653499095e-17,-1.946024322601e-02,1.099381426417e-17,5.594507475380e-17,-1.463896695407e-18,1.000000000000e+00,-1.099381426417e-17,6.681844824925e-04,9.741225032968e-22,-8.364304010972e-24
3.392668906599e-03,3.088741330430e-03,4.483854487172e-21,-3.850062153658e-23,6.954577565193e-02,1.113298509026e-19,-9.559339204208e-22,5.632487857833e-19,-6.103811234962e-19,5.241037767666e-21,-4.836336017903e-21,5.241037767666e-21,-1.163556052223e-21,2.295948791174e-01,5.637851296925e-17,2.775652948253e-17,-1.937065511549e-02,1.162635352148e-17,5.637875442109e-17,-1.463896695407e-18,1.000000000000e+00,-1.162635352148e-17,7.029449334368e-04,1.024592334643e-21,-8.797663171533e-24
3.392606275156e-03,3.091148100793e-03,4.485816213850e-21,-3.851746529462e-23,6.895403563976e-02,1.110173963509e-19,-9.532510360366e-22,5.817534364716e-19,-6.348908986365e-19,5.451491417868e-21,-4.995226185244e-21,5.451491417868e-21,-1.210278529213e-21,2.408307320507e-01,5.627009275200e-17,2.775652440230e-17,-1.928291224744e-02,1.225920781131e-17,5.627033302805e-17,-1.463896695407e-18,1.000000000000e+00,-1.225920781131e-17,7.376495632343e-04,1.074963615175e-21,-9.230175884343e-24
3.392543876544e-03,3.093523904681e-03,4.487771882075e-21,-3.853425856557e-23,6.835528463125e-02,1.107283096515e-19,-9.507687873796e-22,5.998982635934e-19,-6.587700002585e-19,5.656528812205e-21,-5.151026946088e-21,5.656528812205e-21,-1.255798706452e-21,2.520398690570e-01,5.627009275200e-17,2.775652845974e-17,-1.919174488595e-02,1.288994967680e-17,5.627033181259e-17,-1.463896695407e-18,1.000000000000e+00,-1.288994967680e-17,7.722987211309e-04,1.125237354633e-21,-9.661851615733e-24
3.392481477931e-03,3.095880849287e-03,4.489738051617e-21,-3.855114018895e-23,6.774982810020e-02,1.104588167929e-19,-9.484547617329e-22,6.177229718181e-19,-6.820584949231e-19,5.856495686322e-21,-5.304078381527e-21,5.856495686322e-21,-1.300193021408e-21,2.632403978538e-01,5.627009275200e-17,2.775652366361e-17,-1.910257821442e-02,1.352020714202e-17,5.627033062490e-17,-1.463896695407e-18,1.000000000000e+00,-1.352020714202e-17,8.069478208199e-04,1.175494635298e-21,-1.009338535216e-23
3.392419312149e-03,3.098215907812e-03,4.491712702992e-21,-3.856809438752e-23,6.713829934597e-02,1.102104299646e-19,-9.463218837935e-22,6.352034695105e-19,-7.047094401306e-19,6.050988143436e-21,-5.454174908098e-21,6.050988143436e-21,-1.343372111916e-21,2.744145498327e-01,5.616167253475e-17,2.775651921037e-17,-1.901455154991e-02,1.414837460979e-17,5.616190923712e-17,-1.463896695407e-18,1.000000000000e+00,-1.414837460979e-17,8.415416232310e-04,1.225655687553e-21,-1.052409394008e-23
3.392357146367e-03,3.100526053458e-03,4.493693412818e-21,-3.858510222864e-23,6.651870161295e-02,1.099855143861e-19,-9.443907522976e-22,6.523466326093e-19,-7.266965728965e-19,6.239780809141e-21,-5.601375090835e-21,6.239780809141e-21,-1.385285692827e-21,2.855625399589e-01,5.627009275200e-17,2.775652340416e-17,-1.892644999568e-02,1.477507134668e-17,5.627032828590e-17,-1.463896695407e-18,1.000000000000e+00,-1.477507134668e-17,8.760805358179e-04,1.275721622116e-21,-1.095398447924e-23
3.392294980586e-03,3.102809423581e-03,4.495678565508e-21,-3.860214793508e-23,6.588605791330e-02,1.097848584641e-19,-9.426677286193e-22,6.691919589888e-19,-7.480013850546e-19,6.422714548105e-21,-5.746017395242e-21,6.422714548105e-21,-1.425898625122e-21,2.967022240419e-01,5.627009275200e-17,2.775651941526e-17,-1.884113812396e-02,1.540190502073e-17,5.627032715518e-17,-1.463896695407e-18,1.000000000000e+00,-1.540190502073e-17,9.106193901971e-04,1.325772511524e-21,-1.138374722294e-23
3.392233047634e-03,3.105070441961e-03,4.497675431206e-21,-3.861929461571e-23,6.524430960417e-02,1.096062003765e-19,-9.411337286356e-22,6.857175800615e-19,-7.686074363903e-19,6.599648400351e-21,-5.887914817108e-21,6.599648400351e-21,-1.465179404850e-21,3.078160854050e-01,5.627009275200e-17,2.775651569579e-17,-1.875432529123e-02,1.602728562922e-17,5.627032600880e-17,-1.463896695407e-18,1.000000000000e+00,-1.602728562922e-17,9.451035875827e-04,1.375729696879e-21,-1.181270453965e-23
3.392171347514e-03,3.107308642939e-03,4.499684413807e-21,-3.863654542599e-23,6.459295749664e-02,1.094501992828e-19,-9.397942049533e-22,7.019308370554e-19,-7.884995274597e-19,6.770451907217e-21,-6.027129960436e-21,6.770451907217e-21,-1.503099355340e-21,3.189043254338e-01,5.627009275200e-17,2.775651230844e-17,-1.866640501861e-02,1.665122450409e-17,5.627032485170e-17,-1.463896695407e-18,1.000000000000e+00,-1.665122450409e-17,9.795334190130e-04,1.425594187921e-21,-1.224086510684e-23
3.392109414563e-03,3.109517274424e-03,4.501700262653e-21,-3.865385303425e-23,6.392741948366e-02,1.093168681079e-19,-9.386493595205e-22,7.178484803779e-19,-8.076109151273e-19,6.934551535271e-21,-6.163807016376e-21,6.934551535271e-21,-1.539530845210e-21,3.299671577092e-01,7.589415207399e-19,9.411919627599e-22,-1.858123813800e-02,1.696667838607e-17,7.591725007849e-19,-1.463896695407e-18,1.000000000000e+00,-1.696667838607e-17,1.013909000903e-03,1.475366792445e-21,-1.266823839085e-23
3.392047947273e-03,3.111700760201e-03,4.503728632300e-21,-3.867126792759e-23,6.324633955956e-02,1.092038674814e-19,-9.376790984724e-22,7.335057686026e-19,-8.259491474161e-19,7.092013119689e-21,-6.298248099723e-21,7.092013119689e-21,-1.574488616690e-21,3.410221318508e-01,5.616167253475e-17,2.775651375154e-17,-1.849855093204e-02,1.728130889180e-17,5.616190242910e-17,-1.463896695407e-18,1.000000000000e+00,-1.728130889180e-17,1.048284582794e-03,1.525126674221e-21,-1.309550202320e-23
3.391986479983e-03,3.113860497251e-03,4.505771946127e-21,-3.868881534957e-23,6.255326420069e-02,1.091112620269e-19,-9.368838257057e-22,7.488801093591e-19,-8.435001622557e-19,7.242715087538e-21,-6.430259743917e-21,7.242715087538e-21,-1.607945810646e-21,3.520520470969e-01,5.627009275200e-17,9.354046477719e-22,-1.841652608792e-02,1.790136784264e-17,5.627032157201e-17,-1.463896695407e-18,1.000000000000e+00,-1.790136784264e-17,1.082606380805e-03,1.574796386039e-21,-1.352199099414e-23
3.391925245523e-03,3.115996019915e-03,4.507831415826e-21,-3.870650161106e-23,6.184782832861e-02,1.090390000455e-19,-9.362634402463e-22,7.639798778509e-19,-8.602457616726e-19,7.386500726868e-21,-6.559913842586e-21,7.386500726868e-21,-1.639867490005e-21,3.630571050765e-01,5.637851296925e-17,2.775650840253e-17,-1.833445358137e-02,1.852122257356e-17,5.637874071747e-17,-1.463896695407e-18,1.000000000000e+00,-1.852122257356e-17,1.116874627769e-03,1.624376937643e-21,-1.394771398114e-23
3.391864011064e-03,3.118097083643e-03,4.509899771255e-21,-3.872425729232e-23,6.112288683653e-02,1.089824544958e-19,-9.357779563126e-22,7.788340770984e-19,-8.760709158628e-19,7.522383721732e-21,-6.687459600046e-21,7.522383721732e-21,-1.670034641737e-21,3.740375195729e-01,5.637851296925e-17,2.775651329934e-17,-1.825225129584e-02,1.914028450955e-17,5.637873964752e-17,-1.463896695407e-18,1.000000000000e+00,-1.914028450955e-17,1.151089556515e-03,1.673869439748e-21,-1.437268123939e-23
3.391803009436e-03,3.120174165815e-03,4.511987109832e-21,-3.874218021209e-23,6.038167327642e-02,1.089418838717e-19,-9.354295953368e-22,7.934624560387e-19,-8.910388524445e-19,7.650906101613e-21,-6.813065845151e-21,7.650906101613e-21,-1.698567728057e-21,3.850105346736e-01,5.627009275200e-17,2.775651111967e-17,-1.817470796828e-02,1.975833441718e-17,5.627031842140e-17,-1.463896695407e-18,1.000000000000e+00,-1.975833441718e-17,1.185304485261e-03,1.723351642485e-21,-1.479756014522e-23
3.391741774976e-03,3.122225636616e-03,4.514093431557e-21,-3.876026721492e-23,5.962652713060e-02,1.089176371400e-19,-9.352214875192e-22,8.078460412164e-19,-9.051256348787e-19,7.771861879154e-21,-6.936570211395e-21,7.771861879154e-21,-1.725421007655e-21,3.959592360797e-01,5.627009275200e-17,2.775650900317e-17,-1.809913053781e-02,2.037442132623e-17,5.627031744016e-17,-1.463896695407e-18,1.000000000000e+00,-2.037442132623e-17,1.219466328621e-03,1.772747209361e-21,-1.522169594408e-23
3.391681006178e-03,3.124251030385e-03,4.516219140329e-21,-3.877851830082e-23,5.885710194707e-02,1.089090551412e-19,-9.351476753820e-22,8.219939316184e-19,-9.183102734574e-19,7.885071724180e-21,-7.058051862547e-21,7.885071724180e-21,-1.750554696697e-21,4.068838647903e-01,5.637851296925e-17,9.385825018471e-22,-1.802350491835e-02,2.098974587165e-17,5.637873667880e-17,-1.463896695407e-18,1.000000000000e+00,-2.098974587165e-17,1.253575552255e-03,1.822057554017e-21,-1.564509968001e-23
3.391620237380e-03,3.126240801066e-03,4.518358177694e-21,-3.879688929358e-23,5.806342512369e-02,1.089062375572e-19,-9.351235425492e-22,8.359666148268e-19,-9.304552494036e-19,7.989354642499e-21,-7.178027786491e-21,7.989354642499e-21,-1.773706262274e-21,4.178014109062e-01,5.627009275200e-17,2.775651233991e-17,-1.794762577659e-02,2.160467148260e-17,5.627031548341e-17,-1.463896695407e-18,1.000000000000e+00,-2.160467148260e-17,1.287684659474e-03,1.871359618788e-21,-1.606843084075e-23
3.391559468582e-03,3.128203330562e-03,4.520518621589e-21,-3.881543699119e-23,5.725490301847e-02,1.089150522006e-19,-9.351991722219e-22,8.497230937027e-19,-9.416468996939e-19,8.085451380810e-21,-7.296148208611e-21,8.085451380810e-21,-1.795040696222e-21,4.286952068882e-01,8.673617379884e-19,2.775651054806e-17,-1.787614900403e-02,2.191589579005e-17,8.675835491932e-19,-1.463896695407e-18,1.000000000000e+00,-2.191589579005e-17,1.321741263382e-03,1.920577874977e-21,-1.649104413806e-23
3.391499165446e-03,3.130138386041e-03,4.522700875910e-21,-3.883417401541e-23,5.643144249916e-02,1.089346331167e-19,-9.353672942580e-22,8.632717434496e-19,-9.518670263547e-19,8.173206842749e-21,-7.412484214742e-21,8.173206842749e-21,-1.814523263418e-21,4.395654960157e-01,5.627009275200e-17,2.775650878211e-17,-1.780707881726e-02,2.222644852154e-17,5.627031367616e-17,-1.463896695407e-18,1.000000000000e+00,-2.222644852154e-17,1.355745713226e-03,1.969713736222e-21,-1.691294903828e-23
3.391438862309e-03,3.132044104859e-03,4.524904132864e-21,-3.885309089992e-23,5.559163168073e-02,1.089621627214e-19,-9.356037758247e-22,8.766262642466e-19,-9.610746839458e-19,8.252268022527e-21,-7.527151319364e-21,8.252268022527e-21,-1.832075405937e-21,4.504124582338e-01,7.589415207399e-19,9.388345119486e-22,-1.773795056343e-02,2.253574680314e-17,7.591615605045e-19,-1.463896695407e-18,1.000000000000e+00,-2.253574680314e-17,1.389698241837e-03,2.018768414214e-21,-1.733415658545e-23
3.391378559172e-03,3.133912570775e-03,4.527125161276e-21,-3.887216240116e-23,5.472805723548e-02,1.089874305042e-19,-9.358206683974e-22,8.898405779297e-19,-9.691548943619e-19,8.321648604198e-21,-7.640617234951e-21,8.321648604198e-21,-1.847478413672e-21,4.612528212749e-01,5.627009275200e-17,2.775651290854e-17,-1.767188800085e-02,2.284485690159e-17,5.627031194909e-17,-1.463896695407e-18,1.000000000000e+00,-2.284485690159e-17,1.423650770448e-03,2.067817235702e-21,-1.775531522325e-23
3.391318256035e-03,3.135752165690e-03,4.529369615702e-21,-3.889143585080e-23,5.384937301278e-02,1.090179327893e-19,-9.360825954615e-22,9.028741526490e-19,-9.762004052293e-19,8.382145072220e-21,-7.752529763509e-21,8.382145072220e-21,-1.860909193413e-21,4.720702398079e-01,5.627009275200e-17,9.356223964160e-22,-1.760805929697e-02,2.345355641253e-17,5.627031113747e-17,-1.463896695407e-18,1.000000000000e+00,-2.345355641253e-17,1.457551610656e-03,2.116786893421e-21,-1.817579228523e-23
3.391258418560e-03,3.137562423944e-03,4.531637900038e-21,-3.891091440427e-23,5.295561999083e-02,1.090525709775e-19,-9.363799644684e-22,9.157351568129e-19,-9.821950865261e-19,8.433619293893e-21,-7.862960798666e-21,8.433619293893e-21,-1.872337049004e-21,4.828649211262e-01,5.637851296925e-17,2.775650953348e-17,-1.754555952434e-02,2.406156166552e-17,5.637873056293e-17,-1.463896695407e-18,1.000000000000e+00,-2.406156166552e-17,1.491400995292e-03,2.165677993215e-21,-1.859559566000e-23
3.391198348254e-03,3.139340085909e-03,4.533928802594e-21,-3.893058543980e-23,5.204492434859e-02,1.090868085000e-19,-9.366740013267e-22,9.284409612145e-19,-9.870868258736e-19,8.475622135994e-21,-7.972058166644e-21,8.475622135994e-21,-1.881661814044e-21,4.936370722408e-01,5.627009275200e-17,9.400638097271e-22,-1.748299924675e-02,2.466829790706e-17,5.627030955661e-17,-1.463896695407e-18,1.000000000000e+00,-2.466829790706e-17,1.525199390016e-03,2.214491948724e-21,-1.901473639161e-23
3.391138510779e-03,3.141079097986e-03,4.536239496092e-21,-3.895042686929e-23,5.111165717244e-02,1.091100988041e-19,-9.368739302345e-22,9.410405763049e-19,-9.907793601280e-19,8.507328033496e-21,-8.080245959065e-21,8.507328033496e-21,-1.888700927187e-21,5.044031237519e-01,7.589415207399e-19,2.775651399363e-17,-1.742024474559e-02,2.497528899725e-17,7.591575375731e-19,-1.463896695407e-18,1.000000000000e+00,-2.497528899725e-17,1.558997668326e-03,2.263303278903e-21,-1.943385661283e-23
3.391078673303e-03,3.142787376419e-03,4.538575231191e-21,-3.897048286894e-23,5.016382411122e-02,1.091316830482e-19,-9.370593188582e-22,9.534944008123e-19,-9.933715373726e-19,8.529585169646e-21,-8.187180055870e-21,8.529585169646e-21,-1.893642200436e-21,5.151470106486e-01,5.627009275200e-17,2.775651209394e-17,-1.736153590338e-02,2.528164806120e-17,5.627030803459e-17,-1.463896695407e-18,1.000000000000e+00,-2.528164806120e-17,1.592745073140e-03,2.312039282332e-21,-1.985232839039e-23
3.391019068658e-03,3.144464455545e-03,4.540936411787e-21,-3.899075343876e-23,4.920158535242e-02,1.091501265909e-19,-9.372176463973e-22,9.658103963502e-19,-9.948505363078e-19,8.542284492312e-21,-8.292931542893e-21,8.542284492312e-21,-1.896461601933e-21,5.258689671278e-01,7.589415207399e-19,2.775651009446e-17,-1.730655137636e-02,2.558738177754e-17,7.591561186500e-19,-1.463896695407e-18,1.000000000000e+00,-2.558738177754e-17,1.626441837288e-03,2.360701372650e-21,-2.027016434605e-23
3.390959696844e-03,3.146106377244e-03,4.543320210603e-21,-3.901122280153e-23,4.822324961424e-02,1.091596391680e-19,-9.372993345217e-22,9.780072778799e-19,-9.951656921212e-19,8.544990600762e-21,-8.397659555467e-21,8.544990600762e-21,-1.897062398398e-21,5.365692023229e-01,5.627009275200e-17,2.775651669842e-17,-1.725412624445e-02,2.589249611014e-17,5.627030670044e-17,-1.463896695407e-18,1.000000000000e+00,-2.589249611014e-17,1.660088426434e-03,2.409290559599e-21,-2.068737552389e-23
3.390900325030e-03,3.147707786411e-03,4.545724204258e-21,-3.903186571370e-23,4.722398892045e-02,1.091492606362e-19,-9.372101743068e-22,9.901345728405e-19,-9.942264285357e-19,8.536926397583e-21,-8.501791416388e-21,8.536926397583e-21,-1.895271923957e-21,5.472638527590e-01,5.627009275200e-17,2.775651447102e-17,-1.720153893958e-02,2.649428736678e-17,5.627030605265e-17,-1.463896695407e-18,1.000000000000e+00,-2.649428736678e-17,1.693734899163e-03,2.457880150444e-21,-2.110458985716e-23
3.390840953216e-03,3.149276599288e-03,4.548153643411e-21,-3.905272319603e-23,4.621140286326e-02,1.091295892473e-19,-9.370413454513e-22,1.002150818804e-18,-9.921415198017e-19,8.519024076552e-21,-8.604969273107e-21,8.519024076552e-21,-1.891297579608e-21,5.579371426925e-01,5.627009275200e-17,2.775651210880e-17,-1.715098260553e-02,2.709487665462e-17,5.627030543341e-17,-1.463896695407e-18,1.000000000000e+00,-2.709487665462e-17,1.727331313305e-03,2.506398655456e-21,-2.152119518982e-23
3.390781581402e-03,3.150812583044e-03,4.550608528061e-21,-3.907380155942e-23,4.518575221300e-02,1.090990869622e-19,-9.367794183872e-22,1.014064080781e-18,-9.889022805230e-19,8.491210936249e-21,-8.707261788077e-21,8.491210936249e-21,-1.885122603634e-21,5.685892954295e-01,5.627009275200e-17,2.775650938982e-17,-1.710182536622e-02,2.769427653946e-17,5.627030483486e-17,-1.463896695407e-18,1.000000000000e+00,-2.769427653946e-17,1.760877901688e-03,2.554847488272e-21,-2.193720098818e-23
