"alpha.water","p_rgh","p","U:0","U:1","U:2","gradU:0","gradU:1","gradU:2","gradU:3","gradU:4","gradU:5","gradU:6","gradU:7","gradU:8","ParticleId","ParticleSourceId","InjectedPointId","InjectionStepId","ErrorCode","ParticleAge","Vorticity","Rotation","AngularVelocity","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
9.99979e-01,9.33170e+04,9.33171e+04,1.48754e+00,-8.21717e-02,0.00000e+00,2.33561e+04,-1.93748e+03,0.00000e+00,-2.08751e+03,-1.15986e+04,2.84217e-14,-3.55271e-15,2.84217e-14,-2.21102e+01,2,0,2,0,0,0.00000e+00,-3.76922e-11,-5.83858e-19,-2.33543e-11,1,-7.00000e-05,7.00000e-06,0.00000e+00,5.00000e-08
9.99979e-01,6.82336e+04,6.82337e+04,1.49891e+00,-8.30080e-02,0.00000e+00,2.36233e+04,-1.96338e+03,0.00000e+00,-2.11361e+03,-1.17359e+04,0.00000e+00,3.55271e-15,0.00000e+00,-2.23718e+01,2,0,2,0,0,5.00000e-08,-1.62640e-11,-1.32636e-18,-6.34584e-12,1,-6.99253e-05,6.99587e-06,9.03502e-28,1.00000e-07
9.99979e-01,5.93512e+04,5.93512e+04,1.50799e+00,-8.36496e-02,0.00000e+00,2.38245e+04,-1.98257e+03,0.00000e+00,-2.13238e+03,-1.18363e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.25632e+01,2,0,2,0,0,1.00000e-07,-1.13654e-11,-1.76893e-18,-1.13570e-11,1,-6.98502e-05,6.99170e-06,1.35525e-27,1.50000e-07
9.99979e-01,5.48855e+04,5.48856e+04,1.51576e+00,-8.41908e-02,-1.08420e-19,2.39935e+04,-1.99888e+03,3.55271e-15,-2.14825e+03,-1.19200e+04,0.00000e+00,-3.55271e-15,0.00000e+00,-2.27229e+01,2,0,2,0,0,1.50000e-07,8.26879e-12,-1.59208e-18,1.84310e-11,1,-6.97746e-05,6.98751e-06,1.35525e-27,2.00000e-07
9.99979e-01,5.22235e+04,5.22236e+04,1.52270e+00,-8.46726e-02,1.08420e-19,2.41454e+04,-2.01410e+03,0.00000e+00,-2.16201e+03,-1.19954e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.28665e+01,2,0,2,0,0,2.00000e-07,-1.41051e-11,-1.10814e-18,9.26929e-13,1,-6.96986e-05,6.98329e-06,2.48463e-27,2.50000e-07
9.99979e-01,5.04434e+04,5.04435e+04,1.52907e+00,-8.51166e-02,-1.08420e-19,2.42869e+04,-2.02848e+03,0.00000e+00,-2.17490e+03,-1.20657e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.30006e+01,2,0,2,0,0,2.50000e-07,-8.38009e-12,-1.29627e-18,-8.45250e-12,1,-6.96223e-05,6.97904e-06,3.38813e-27,3.00000e-07
9.99979e-01,4.91145e+04,4.91146e+04,1.53504e+00,-8.55334e-02,0.00000e+00,2.44201e+04,-2.04173e+03,1.77636e-15,-2.18735e+03,-1.21315e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.31260e+01,2,0,2,0,0,3.00000e-07,-8.43114e-12,-1.72074e-18,-8.52597e-12,1,-6.95457e-05,6.97478e-06,1.58113e-27,3.50000e-07
9.99979e-01,4.80421e+04,4.80422e+04,1.54070e+00,-8.59272e-02,0.00000e+00,2.45470e+04,-2.05353e+03,-1.77636e-15,-2.19926e+03,-1.21942e+04,-1.42109e-14,-1.77636e-15,-1.42109e-14,-2.32455e+01,2,0,2,0,0,3.50000e-07,0.00000e+00,-2.06077e-18,-5.07536e-12,1,-6.94688e-05,6.97049e-06,1.12938e-27,4.00000e-07
9.99979e-01,4.71806e+04,4.71807e+04,1.54612e+00,-8.63026e-02,-1.08420e-19,2.46690e+04,-2.06460e+03,0.00000e+00,-2.21036e+03,-1.22548e+04,1.42109e-14,0.00000e+00,1.42109e-14,-2.33611e+01,2,0,2,0,0,4.00000e-07,-8.58271e-12,-2.78115e-18,-2.37400e-11,1,-6.93917e-05,6.96618e-06,2.25875e-27,4.50000e-07
9.99979e-01,4.65047e+04,4.65047e+04,1.55134e+00,-8.66631e-02,-2.16840e-19,2.47871e+04,-2.07532e+03,-3.55271e-15,-2.22104e+03,-1.23136e+04,0.00000e+00,-3.55271e-15,0.00000e+00,-2.34732e+01,2,0,2,0,0,4.50000e-07,4.02421e-11,-2.84898e-18,2.10269e-11,1,-6.93142e-05,6.96186e-06,9.03502e-28,5.00000e-07
9.99979e-01,4.59551e+04,4.59551e+04,1.55640e+00,-8.70107e-02,0.00000e+00,2.49018e+04,-2.08594e+03,0.00000e+00,-2.23143e+03,-1.23707e+04,0.00000e+00,8.88178e-16,0.00000e+00,-2.35820e+01,2,0,2,0,0,5.00000e-07,-2.81768e-11,-2.83405e-18,-2.04295e-11,1,-6.92365e-05,6.95752e-06,4.51751e-28,5.50000e-07
9.99979e-01,4.54570e+04,4.54571e+04,1.56132e+00,-8.73475e-02,2.71051e-20,2.50135e+04,-2.09633e+03,4.44089e-16,-2.24163e+03,-1.24261e+04,-2.84217e-14,-3.55271e-15,-2.84217e-14,-2.36876e+01,2,0,2,0,0,5.50000e-07,1.28569e-11,-3.05634e-18,1.15379e-11,1,-6.91586e-05,6.95316e-06,-2.82344e-28,6.00000e-07
9.99979e-01,4.50642e+04,4.50642e+04,1.56613e+00,-8.76754e-02,-2.20229e-19,2.51226e+04,-2.10623e+03,-1.11022e-16,-2.25192e+03,-1.24803e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-2.37909e+01,2,0,2,0,0,6.00000e-07,2.82209e-11,-2.06683e-18,2.80424e-11,1,-6.90804e-05,6.94878e-06,1.22820e-27,6.50000e-07
9.99978e-01,4.46991e+04,4.46992e+04,1.57086e+00,-8.79964e-02,0.00000e+00,2.52307e+04,-2.11519e+03,0.00000e+00,-2.26272e+03,-1.25342e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.38936e+01,2,0,2,0,0,6.50000e-07,3.52036e-11,-8.85114e-19,1.92262e-11,1,-6.90020e-05,6.94439e-06,-1.49466e-27,7.00000e-07
