"alpha.water","p_rgh","p","U:0","U:1","U:2","gradU:0","gradU:1","gradU:2","gradU:3","gradU:4","gradU:5","gradU:6","gradU:7","gradU:8","ParticleId","ParticleSourceId","InjectedPointId","InjectionStepId","ErrorCode","ParticleAge","Vorticity","Rotation","AngularVelocity","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
1.00001e+00,4.12136e+04,4.12139e+04,2.24439e+00,-6.03547e-01,0.00000e+00,4.03268e+04,-1.68197e+04,0.00000e+00,-1.87535e+04,-1.75726e+04,2.84217e-14,2.84217e-14,2.84217e-14,-3.34983e+01,7,0,7,0,0,7.50000e-07,1.28404e-11,-6.07421e-19,2.79677e-11,1,-4.33735e-05,2.65656e-05,-4.71515e-26,8.00000e-07
1.00001e+00,4.10137e+04,4.10140e+04,2.25357e+00,-6.06382e-01,-1.30104e-18,4.05627e+04,-1.69237e+04,1.42109e-14,-1.88774e+04,-1.76751e+04,0.00000e+00,-1.42109e-14,0.00000e+00,-3.36936e+01,7,0,7,0,0,8.00000e-07,-5.22814e-13,1.11867e-19,8.03790e-13,1,-4.32611e-05,2.65353e-05,-2.54675e-26,8.50000e-07
1.00001e+00,4.07280e+04,4.07283e+04,2.26267e+00,-6.09180e-01,0.00000e+00,4.07945e+04,-1.70258e+04,1.42109e-14,-1.90074e+04,-1.77751e+04,-1.42109e-14,-2.84217e-14,-1.42109e-14,-3.38844e+01,7,0,7,0,0,8.50000e-07,-6.03570e-12,-2.60573e-19,-1.57014e-11,1,-4.31482e-05,2.65049e-05,-3.35990e-26,9.00000e-07
1.00001e+00,4.05347e+04,4.05349e+04,2.27169e+00,-6.11939e-01,0.00000e+00,4.10218e+04,-1.71254e+04,-1.42109e-14,-1.91454e+04,-1.78716e+04,-7.10543e-15,1.42109e-14,-7.10543e-15,-3.40682e+01,7,0,7,0,0,9.00000e-07,2.48211e-11,2.06519e-19,3.43851e-11,1,-4.30348e-05,2.64744e-05,-5.43795e-26,9.50000e-07
1.00001e+00,4.02637e+04,4.02640e+04,2.28065e+00,-6.14666e-01,-2.16840e-19,4.12440e+04,-1.72228e+04,0.00000e+00,-1.92939e+04,-1.79639e+04,0.00000e+00,-7.10543e-15,0.00000e+00,-3.42442e+01,7,0,7,0,0,9.50000e-07,-1.88680e-11,8.99447e-19,-6.66792e-12,1,-4.29210e-05,2.64437e-05,-4.48927e-26,1.00000e-06
1.00001e+00,4.00873e+04,4.00876e+04,2.28955e+00,-6.17360e-01,-8.67362e-19,4.14604e+04,-1.73175e+04,2.84217e-14,-1.94556e+04,-1.80515e+04,-3.01981e-14,0.00000e+00,-3.01981e-14,-3.44111e+01,7,0,7,0,0,1.00000e-06,4.44337e-13,6.52312e-20,-2.67007e-11,1,-4.28067e-05,2.64129e-05,-5.88970e-26,1.05000e-06
1.00001e+00,3.99213e+04,3.99216e+04,2.29847e+00,-6.20047e-01,-8.67362e-19,4.16731e+04,-1.74107e+04,2.84217e-14,-1.96348e+04,-1.81345e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-3.45694e+01,7,0,7,0,0,1.05000e-06,0.00000e+00,-6.24107e-19,-8.72818e-13,1,-4.26920e-05,2.63820e-05,-9.15078e-26,1.10000e-06
1.00001e+00,3.97053e+04,3.97056e+04,2.30738e+00,-6.22717e-01,0.00000e+00,4.18799e+04,-1.75015e+04,0.00000e+00,-1.98333e+04,-1.82118e+04,0.00000e+00,-2.84217e-14,0.00000e+00,-3.47167e+01,7,0,7,0,0,1.10000e-06,1.38224e-11,-7.16680e-19,-2.83011e-12,1,-4.25769e-05,2.63509e-05,-9.33148e-26,1.15000e-06
1.00001e+00,3.95353e+04,3.95355e+04,2.31624e+00,-6.25361e-01,1.30104e-18,4.20786e+04,-1.75891e+04,1.42109e-14,-2.00533e+04,-1.82816e+04,1.42109e-14,1.42109e-14,1.42109e-14,-3.48499e+01,7,0,7,0,0,1.15000e-06,3.76537e-11,8.43462e-19,6.52358e-11,1,-4.24613e-05,2.63197e-05,-9.33148e-26,1.20000e-06
1.00001e+00,3.93637e+04,3.93639e+04,2.32506e+00,-6.27979e-01,0.00000e+00,4.22683e+04,-1.76732e+04,0.00000e+00,-2.02974e+04,-1.83433e+04,-1.42109e-14,1.42109e-14,-1.42109e-14,-3.49675e+01,7,0,7,0,0,1.20000e-06,1.20910e-11,2.93142e-18,1.82825e-11,1,-4.23453e-05,2.62884e-05,-8.60868e-26,1.25000e-06
1.00001e+00,3.91693e+04,3.91696e+04,2.33382e+00,-6.30571e-01,-8.67362e-19,4.24485e+04,-1.77538e+04,2.84217e-14,-2.05679e+04,-1.83962e+04,0.00000e+00,2.13163e-14,0.00000e+00,-3.50682e+01,7,0,7,0,0,1.25000e-06,-1.03383e-12,3.17847e-18,-8.40049e-12,1,-4.22288e-05,2.62569e-05,-7.16308e-26,1.30000e-06
1.00001e+00,3.89820e+04,3.89823e+04,2.34255e+00,-6.33140e-01,0.00000e+00,4.26182e+04,-1.78304e+04,3.55271e-15,-2.08674e+04,-1.84394e+04,-3.55271e-15,2.84217e-14,-3.55271e-15,-3.51506e+01,7,0,7,0,0,1.30000e-06,1.23601e-11,3.31500e-18,1.38619e-11,1,-4.21119e-05,2.62253e-05,-8.65385e-26,1.35000e-06
1.00001e+00,3.88464e+04,3.88467e+04,2.35126e+00,-6.35693e-01,0.00000e+00,4.27779e+04,-1.79035e+04,0.00000e+00,-2.11993e+04,-1.84725e+04,0.00000e+00,0.00000e+00,0.00000e+00,-3.52138e+01,7,0,7,0,0,1.35000e-06,-1.37269e-11,3.22097e-18,-1.76232e-11,1,-4.19946e-05,2.61936e-05,-8.64256e-26,1.40000e-06
1.00001e+00,3.86571e+04,3.86574e+04,2.36002e+00,-6.38249e-01,0.00000e+00,4.29289e+04,-1.79735e+04,0.00000e+00,-2.15676e+04,-1.84958e+04,2.84217e-14,-2.84217e-14,2.84217e-14,-3.52581e+01,7,0,7,0,0,1.40000e-06,-1.61667e-12,2.95136e-18,6.83896e-12,1,-4.18768e-05,2.61618e-05,-8.28116e-26,1.45000e-06
1.00001e+00,3.84890e+04,3.84893e+04,2.36874e+00,-6.40780e-01,-8.67362e-19,4.30676e+04,-1.80391e+04,0.00000e+00,-2.19714e+04,-1.85073e+04,1.42109e-14,0.00000e+00,1.42109e-14,-3.52801e+01,7,0,7,0,0,1.45000e-06,0.00000e+00,3.14148e-18,7.65793e-13,1,-4.17586e-05,2.61298e-05,-8.64256e-26,1.50000e-06
1.00001e+00,3.83328e+04,3.83331e+04,2.37741e+00,-6.43289e-01,-4.33681e-19,4.31933e+04,-1.81000e+04,-1.42109e-14,-2.24123e+04,-1.85066e+04,0.00000e+00,-1.42109e-14,0.00000e+00,-3.52788e+01,7,0,7,0,0,1.50000e-06,6.55837e-12,3.04363e-18,-4.67964e-12,1,-4.16399e-05,2.60977e-05,-1.00882e-25,1.55000e-06
1.00001e+00,3.81342e+04,3.81345e+04,2.38604e+00,-6.45776e-01,0.00000e+00,4.33056e+04,-1.81563e+04,0.00000e+00,-2.28914e+04,-1.84933e+04,0.00000e+00,2.84217e-14,0.00000e+00,-3.52534e+01,7,0,7,0,0,1.55000e-06,2.73268e-11,3.33452e-18,1.63151e-11,1,-4.15208e-05,2.60655e-05,-1.03592e-25,1.60000e-06
1.00001e+00,3.79874e+04,3.79877e+04,2.39462e+00,-6.48239e-01,-6.50521e-19,4.34044e+04,-1.82077e+04,0.00000e+00,-2.34101e+04,-1.84670e+04,3.55271e-15,-2.84217e-14,3.55271e-15,-3.52033e+01,7,0,7,0,0,1.60000e-06,-2.43388e-11,3.33875e-18,-1.61460e-11,1,-4.14013e-05,2.60331e-05,-8.82326e-26,1.65000e-06
1.00001e+00,3.78190e+04,3.78192e+04,2.40317e+00,-6.50680e-01,0.00000e+00,4.34895e+04,-1.82543e+04,0.00000e+00,-2.39692e+04,-1.84277e+04,-2.84217e-14,-2.84217e-14,-2.84217e-14,-3.51283e+01,7,0,7,0,0,1.65000e-06,2.75049e-11,3.80745e-18,3.48941e-11,1,-4.12814e-05,2.60006e-05,-1.02745e-25,1.70000e-06
1.00001e+00,3.76606e+04,3.76609e+04,2.41180e+00,-6.53133e-01,0.00000e+00,4.35642e+04,-1.82975e+04,-2.84217e-14,-2.45750e+04,-1.83761e+04,0.00000e+00,0.00000e+00,0.00000e+00,-3.50299e+01,7,0,7,0,0,1.70000e-06,-3.82956e-11,3.95737e-18,-2.88972e-11,1,-4.11610e-05,2.59680e-05,-1.22622e-25,1.75000e-06
1.00001e+00,3.74989e+04,3.74992e+04,2.42038e+00,-6.55563e-01,0.00000e+00,4.36247e+04,-1.83357e+04,0.00000e+00,-2.52224e+04,-1.83108e+04,0.00000e+00,0.00000e+00,0.00000e+00,-3.49056e+01,7,0,7,0,0,1.75000e-06,-1.22556e-11,2.93146e-18,-1.21395e-11,1,-4.10402e-05,2.59353e-05,-1.31657e-25,1.80000e-06
1.00001e+00,3.73215e+04,3.73218e+04,2.42892e+00,-6.57969e-01,0.00000e+00,4.36709e+04,-1.83689e+04,0.00000e+00,-2.59117e+04,-1.82321e+04,0.00000e+00,2.84217e-14,0.00000e+00,-3.47555e+01,7,0,7,0,0,1.80000e-06,1.48133e-12,2.15121e-18,-1.90702e-11,1,-4.09189e-05,2.59025e-05,-1.28947e-25,1.85000e-06
1.00001e+00,3.72010e+04,3.72013e+04,2.43741e+00,-6.60353e-01,0.00000e+00,4.37028e+04,-1.83972e+04,-1.42109e-14,-2.66426e+04,-1.81397e+04,-1.42109e-14,2.84217e-14,-1.42109e-14,-3.45792e+01,7,0,7,0,0,1.85000e-06,1.91394e-11,2.20924e-18,2.13914e-11,1,-4.07973e-05,2.58695e-05,-1.28043e-25,1.90000e-06
1.00001e+00,3.70878e+04,3.70880e+04,2.44585e+00,-6.62713e-01,2.16840e-19,4.37206e+04,-1.84206e+04,-7.10543e-15,-2.74149e+04,-1.80341e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-3.43781e+01,7,0,7,0,0,1.90000e-06,-1.29075e-11,2.79141e-18,1.89523e-12,1,-4.06752e-05,2.58364e-05,-1.22622e-25,1.95000e-06
1.00001e+00,3.70193e+04,3.70196e+04,2.45425e+00,-6.65052e-01,0.00000e+00,4.37246e+04,-1.84391e+04,0.00000e+00,-2.82282e+04,-1.79153e+04,0.00000e+00,-5.68434e-14,0.00000e+00,-3.41515e+01,7,0,7,0,0,1.95000e-06,-1.69565e-11,3.37756e-18,2.15508e-11,1,-4.05527e-05,2.58032e-05,-1.21719e-25,2.00000e-06
1.00001e+00,3.69382e+04,3.69385e+04,2.46274e+00,-6.67402e-01,-8.67362e-19,4.37181e+04,-1.84542e+04,2.84217e-14,-2.90902e+04,-1.77839e+04,0.00000e+00,2.84217e-14,0.00000e+00,-3.39010e+01,7,0,7,0,0,2.00000e-06,3.81693e-11,5.01075e-18,4.37767e-11,1,-4.04298e-05,2.57699e-05,-1.28947e-25,2.05000e-06
1.00001e+00,3.67472e+04,3.67474e+04,2.47118e+00,-6.69730e-01,-8.67362e-19,4.36981e+04,-1.84647e+04,2.84217e-14,-2.99923e+04,-1.76396e+04,0.00000e+00,0.00000e+00,0.00000e+00,-3.36260e+01,7,0,7,0,0,2.05000e-06,-1.29267e-11,5.85746e-18,-9.90834e-12,1,-4.03064e-05,2.57365e-05,-1.30754e-25,2.10000e-06
1.00001e+00,3.65504e+04,3.65506e+04,2.47958e+00,-6.72033e-01,0.00000e+00,4.36648e+04,-1.84706e+04,0.00000e+00,-3.09337e+04,-1.74829e+04,-2.84217e-14,-2.84217e-14,-2.84217e-14,-3.33273e+01,7,0,7,0,0,2.10000e-06,-3.20500e-11,5.43092e-18,-7.15316e-12,1,-4.01827e-05,2.57030e-05,-1.48824e-25,2.15000e-06
1.00001e+00,3.62818e+04,3.62821e+04,2.48792e+00,-6.74316e-01,8.67362e-19,4.36184e+04,-1.84721e+04,2.84217e-14,-3.19133e+04,-1.73137e+04,2.84217e-14,-2.84217e-14,2.84217e-14,-3.30047e+01,7,0,7,0,0,2.15000e-06,6.94403e-12,5.37306e-18,4.83860e-12,1,-4.00585e-05,2.56693e-05,-1.32561e-25,2.20000e-06
1.00001e+00,3.60816e+04,3.60818e+04,2.49622e+00,-6.76576e-01,-2.16840e-19,4.35593e+04,-1.84693e+04,2.84217e-14,-3.29299e+04,-1.71326e+04,-3.55271e-15,6.39488e-14,-3.55271e-15,-3.26595e+01,7,0,7,0,0,2.20000e-06,-9.98327e-12,4.45637e-18,-4.15060e-11,1,-3.99339e-05,2.56355e-05,-1.13135e-25,2.25000e-06
1.00001e+00,3.58423e+04,3.58425e+04,2.50450e+00,-6.78820e-01,0.00000e+00,4.34886e+04,-1.84626e+04,2.84217e-14,-3.39844e+04,-1.69400e+04,2.84217e-14,0.00000e+00,2.84217e-14,-3.22924e+01,7,0,7,0,0,2.25000e-06,2.82653e-11,3.66280e-18,9.76310e-12,1,-3.98088e-05,2.56016e-05,-1.13333e-25,2.30000e-06
1.00001e+00,3.56552e+04,3.56555e+04,2.51284e+00,-6.81071e-01,8.67362e-19,4.34085e+04,-1.84530e+04,2.84217e-14,-3.50828e+04,-1.67364e+04,0.00000e+00,0.00000e+00,0.00000e+00,-3.19042e+01,7,0,7,0,0,2.30000e-06,-2.82088e-11,3.66205e-18,-9.79312e-12,1,-3.96834e-05,2.55677e-05,-1.20561e-25,2.35000e-06
1.00001e+00,3.54499e+04,3.54501e+04,2.52114e+00,-6.83301e-01,0.00000e+00,4.33169e+04,-1.84395e+04,0.00000e+00,-3.62150e+04,-1.65219e+04,0.00000e+00,-2.84217e-14,0.00000e+00,-3.14954e+01,7,0,7,0,0,2.35000e-06,3.91874e-11,4.29514e-18,3.51170e-11,1,-3.95576e-05,2.55335e-05,-1.07912e-25,2.40000e-06
1.00001e+00,3.52680e+04,3.52683e+04,2.52940e+00,-6.85509e-01,8.67362e-19,4.32142e+04,-1.84222e+04,-1.42109e-14,-3.73797e+04,-1.62971e+04,-1.42109e-14,0.00000e+00,-1.42109e-14,-3.10668e+01,7,0,7,0,0,2.40000e-06,-1.24652e-11,5.22721e-18,2.16557e-12,1,-3.94313e-05,2.54993e-05,-1.10623e-25,2.45000e-06
1.00001e+00,3.50869e+04,3.50871e+04,2.53760e+00,-6.87695e-01,1.30104e-18,4.31010e+04,-1.84013e+04,-2.13163e-14,-3.85754e+04,-1.60623e+04,-2.84217e-14,1.42109e-14,-2.84217e-14,-3.06193e+01,7,0,7,0,0,2.45000e-06,6.38123e-12,5.07953e-18,-8.07278e-12,1,-3.93046e-05,2.54650e-05,-9.97805e-26,2.50000e-06
1.00001e+00,3.49229e+04,3.49232e+04,2.54576e+00,-6.89860e-01,-8.67362e-19,4.29777e+04,-1.83770e+04,3.55271e-15,-3.98008e+04,-1.58183e+04,0.00000e+00,-6.39488e-14,0.00000e+00,-3.01540e+01,7,0,7,0,0,2.50000e-06,-4.64560e-12,5.40774e-18,2.12015e-11,1,-3.91775e-05,2.54306e-05,-9.84252e-26,2.55000e-06
1.00001e+00,3.47655e+04,3.47657e+04,2.55395e+00,-6.92022e-01,0.00000e+00,4.28462e+04,-1.83501e+04,2.84217e-14,-4.10609e+04,-1.55652e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-2.96717e+01,7,0,7,0,0,2.55000e-06,0.00000e+00,5.92457e-18,-5.28584e-13,1,-3.90501e-05,2.53960e-05,-1.02378e-25,2.60000e-06
1.00001e+00,3.46115e+04,3.46117e+04,2.56217e+00,-6.94183e-01,0.00000e+00,4.27069e+04,-1.83209e+04,-2.84217e-14,-4.23551e+04,-1.53034e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.91726e+01,7,0,7,0,0,2.60000e-06,2.50660e-11,6.51881e-18,2.42984e-11,1,-3.89221e-05,2.53614e-05,-9.51500e-26,2.65000e-06
1.00001e+00,3.44668e+04,3.44671e+04,2.57035e+00,-6.96323e-01,8.67362e-19,4.25588e+04,-1.82887e+04,-1.42109e-14,-4.36753e+04,-1.50335e+04,0.00000e+00,5.68434e-14,0.00000e+00,-2.86581e+01,7,0,7,0,0,2.65000e-06,1.40510e-11,7.28071e-18,6.17740e-12,1,-3.87938e-05,2.53266e-05,-1.05992e-25,2.70000e-06
1.00001e+00,3.43153e+04,3.43156e+04,2.57848e+00,-6.98443e-01,0.00000e+00,4.24025e+04,-1.82538e+04,-1.42109e-14,-4.50198e+04,-1.47560e+04,1.42109e-14,0.00000e+00,1.42109e-14,-2.81290e+01,7,0,7,0,0,2.70000e-06,3.22629e-11,8.11335e-18,2.71283e-11,1,-3.86651e-05,2.52917e-05,-1.03282e-25,2.75000e-06
1.00001e+00,3.41866e+04,3.41868e+04,2.58657e+00,-7.00543e-01,0.00000e+00,4.22384e+04,-1.82162e+04,2.84217e-14,-4.63872e+04,-1.44713e+04,0.00000e+00,-5.68434e-14,0.00000e+00,-2.75863e+01,7,0,7,0,0,2.75000e-06,-2.09448e-11,7.93756e-18,-3.41597e-11,1,-3.85360e-05,2.52567e-05,-9.96675e-26,2.80000e-06
1.00001e+00,3.40421e+04,3.40424e+04,2.59463e+00,-7.02624e-01,-1.35525e-20,4.20672e+04,-1.81761e+04,-2.79776e-14,-4.77763e+04,-1.41802e+04,2.84217e-14,8.88178e-16,2.84217e-14,-2.70313e+01,7,0,7,0,0,2.80000e-06,-4.34207e-13,7.05582e-18,-1.10981e-12,1,-3.84065e-05,2.52217e-05,-1.06557e-25,2.85000e-06
1.00001e+00,3.39266e+04,3.39268e+04,2.60278e+00,-7.04721e-01,0.00000e+00,4.18914e+04,-1.81348e+04,0.00000e+00,-4.91999e+04,-1.38821e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.64632e+01,7,0,7,0,0,2.85000e-06,-2.81277e-11,7.43544e-18,1.62945e-11,1,-3.82765e-05,2.51865e-05,-1.24683e-25,2.90000e-06
1.00001e+00,3.37874e+04,3.37876e+04,2.61090e+00,-7.06802e-01,8.67362e-19,4.17093e+04,-1.80915e+04,0.00000e+00,-5.06439e+04,-1.35782e+04,-1.42109e-14,0.00000e+00,-1.42109e-14,-2.58838e+01,7,0,7,0,0,2.90000e-06,0.00000e+00,7.84306e-18,1.03765e-14,1,-3.81462e-05,2.51512e-05,-1.13841e-25,2.95000e-06
1.00001e+00,3.36802e+04,3.36804e+04,2.61899e+00,-7.08866e-01,8.67362e-19,4.15212e+04,-1.80461e+04,-1.42109e-14,-5.21058e+04,-1.32688e+04,-1.42109e-14,5.68434e-14,-1.42109e-14,-2.52940e+01,7,0,7,0,0,2.95000e-06,-3.04425e-11,7.02129e-18,-3.28813e-11,1,-3.80154e-05,2.51158e-05,-1.13841e-25,3.00000e-06
1.00001e+00,3.35424e+04,3.35426e+04,2.62704e+00,-7.10912e-01,0.00000e+00,4.13275e+04,-1.79988e+04,2.13163e-14,-5.35844e+04,-1.29543e+04,3.55271e-14,2.84217e-14,3.55271e-14,-2.46944e+01,7,0,7,0,0,3.00000e-06,-3.16836e-11,5.57251e-18,-2.50698e-11,1,-3.78843e-05,2.50803e-05,-1.11131e-25,3.05000e-06
1.00001e+00,3.34364e+04,3.34367e+04,2.63506e+00,-7.12941e-01,0.00000e+00,4.11287e+04,-1.79499e+04,-2.48690e-14,-5.50785e+04,-1.26353e+04,0.00000e+00,1.13687e-13,0.00000e+00,-2.40865e+01,7,0,7,0,0,3.05000e-06,1.12770e-11,5.46407e-18,2.07319e-11,1,-3.77527e-05,2.50447e-05,-1.24232e-25,3.10000e-06
1.00001e+00,3.33289e+04,3.33292e+04,2.64312e+00,-7.14972e-01,0.00000e+00,4.09265e+04,-1.79000e+04,2.84217e-14,-5.65957e+04,-1.23118e+04,2.84217e-14,0.00000e+00,2.84217e-14,-2.34698e+01,7,0,7,0,0,3.10000e-06,1.84430e-11,5.71864e-18,-1.05489e-11,1,-3.76208e-05,2.50090e-05,-1.12712e-25,3.15000e-06
1.00001e+00,3.32158e+04,3.32160e+04,2.65122e+00,-7.17005e-01,0.00000e+00,4.07212e+04,-1.78493e+04,0.00000e+00,-5.81344e+04,-1.19841e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.28450e+01,7,0,7,0,0,3.15000e-06,0.00000e+00,5.48317e-18,1.13002e-12,1,-3.74884e-05,2.49732e-05,-1.18133e-25,3.20000e-06
1.00001e+00,3.31206e+04,3.31209e+04,2.65929e+00,-7.19022e-01,0.00000e+00,4.05119e+04,-1.77972e+04,0.00000e+00,-5.96853e+04,-1.16530e+04,0.00000e+00,0.00000e+00,0.00000e+00,-2.22138e+01,7,0,7,0,0,3.20000e-06,3.93398e-11,6.58774e-18,4.30527e-11,1,-3.73557e-05,2.49373e-05,-1.25361e-25,3.25000e-06
1.00001e+00,3.30070e+04,3.30073e+04,2.66733e+00,-7.21023e-01,-8.67362e-19,4.02990e+04,-1.77442e+04,2.84217e-14,-6.12477e+04,-1.13187e+04,1.42109e-14,2.84217e-14,1.42109e-14,-2.15766e+01,7,0,7,0,0,3.25000e-06,-6.70923e-13,8.28997e-18,2.50365e-11,1,-3.72225e-05,2.49013e-05,-1.34396e-25,3.30000e-06
