"alpha.water","p_rgh","p","U:0","U:1","U:2","gradU:0","gradU:1","gradU:2","gradU:3","gradU:4","gradU:5","gradU:6","gradU:7","gradU:8","ParticleId","ParticleSourceId","InjectedPointId","InjectionStepId","ErrorCode","ParticleAge","Vorticity","Rotation","AngularVelocity","vtkValidPointMask","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2","Time"
9.99979e-01,3.78001e+04,3.78003e+04,2.58106e+00,-4.00451e-01,5.42101e-20,5.17086e+04,-1.19582e+04,1.77636e-15,-1.31305e+04,-2.48586e+04,0.00000e+00,-1.77636e-15,0.00000e+00,-4.73874e+01,4,0,4,0,0,1.50000e-06,-3.10852e-12,2.73609e-18,-2.76944e-11,1,-4.13645e-05,1.49392e-05,4.20411e-26,1.55000e-06
9.99978e-01,3.76003e+04,3.76004e+04,2.59117e+00,-4.02060e-01,8.67362e-19,5.19969e+04,-1.20209e+04,0.00000e+00,-1.31713e+04,-2.50038e+04,-5.68434e-14,0.00000e+00,-5.68434e-14,-4.76643e+01,4,0,4,0,0,1.55000e-06,4.77732e-11,3.37909e-18,5.34144e-11,1,-4.12352e-05,1.49191e-05,3.47848e-26,1.60000e-06
9.99978e-01,3.74538e+04,3.74539e+04,2.60136e+00,-4.03677e-01,4.33681e-19,5.22833e+04,-1.20864e+04,-2.84217e-14,-1.32069e+04,-2.51443e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-4.79319e+01,4,0,4,0,0,1.60000e-06,-1.63777e-11,4.28145e-18,-1.73202e-11,1,-4.11054e-05,1.48990e-05,3.65918e-26,1.65000e-06
9.99977e-01,3.72851e+04,3.72852e+04,2.61155e+00,-4.05285e-01,0.00000e+00,5.25700e+04,-1.21536e+04,-1.42109e-14,-1.32434e+04,-2.52851e+04,0.00000e+00,-1.42109e-14,0.00000e+00,-4.82004e+01,4,0,4,0,0,1.65000e-06,-1.00700e-11,3.23247e-18,-2.46388e-11,1,-4.09751e-05,1.48787e-05,3.29778e-26,1.70000e-06
9.99976e-01,3.71254e+04,3.71256e+04,2.62173e+00,-4.06887e-01,0.00000e+00,5.28559e+04,-1.22247e+04,0.00000e+00,-1.32794e+04,-2.54247e+04,-1.42109e-14,0.00000e+00,-1.42109e-14,-4.84665e+01,4,0,4,0,0,1.70000e-06,7.64566e-12,2.85285e-18,9.45390e-12,1,-4.08443e-05,1.48584e-05,2.21358e-26,1.75000e-06
9.99975e-01,3.69636e+04,3.69638e+04,2.63190e+00,-4.08483e-01,0.00000e+00,5.31404e+04,-1.22966e+04,0.00000e+00,-1.33179e+04,-2.55633e+04,-2.84217e-14,1.42109e-14,-2.84217e-14,-4.87307e+01,4,0,4,0,0,1.75000e-06,-8.00419e-12,3.02838e-18,-2.43279e-12,1,-4.07129e-05,1.48380e-05,2.03288e-26,1.80000e-06
9.99975e-01,3.67864e+04,3.67866e+04,2.64207e+00,-4.10070e-01,0.00000e+00,5.34237e+04,-1.23677e+04,0.00000e+00,-1.33585e+04,-2.57008e+04,-5.50671e-14,-2.84217e-14,-5.50671e-14,-4.89929e+01,4,0,4,0,0,1.80000e-06,2.11174e-11,4.17671e-18,4.83662e-11,1,-4.05811e-05,1.48176e-05,1.94253e-26,1.85000e-06
9.99974e-01,3.66638e+04,3.66640e+04,2.65237e+00,-4.11673e-01,0.00000e+00,5.37082e+04,-1.24252e+04,0.00000e+00,-1.34176e+04,-2.58370e+04,0.00000e+00,0.00000e+00,0.00000e+00,-4.92525e+01,4,0,4,0,0,1.85000e-06,0.00000e+00,5.39045e-18,1.83393e-13,1,-4.04487e-05,1.47970e-05,2.48463e-26,1.90000e-06
9.99974e-01,3.65482e+04,3.65484e+04,2.66269e+00,-4.13271e-01,8.67362e-19,5.39930e+04,-1.24768e+04,0.00000e+00,-1.34860e+04,-2.59753e+04,0.00000e+00,1.42109e-14,0.00000e+00,-4.95162e+01,4,0,4,0,0,1.90000e-06,2.15109e-11,5.92970e-18,2.13863e-11,1,-4.03158e-05,1.47764e-05,1.31008e-26,1.95000e-06
9.99974e-01,3.64781e+04,3.64782e+04,2.67302e+00,-4.14860e-01,0.00000e+00,5.42773e+04,-1.25290e+04,-2.84217e-14,-1.35545e+04,-2.61169e+04,-2.84217e-14,1.42109e-14,-2.84217e-14,-4.97861e+01,4,0,4,0,0,1.95000e-06,5.73646e-12,5.67511e-18,-3.15699e-11,1,-4.01824e-05,1.47557e-05,2.75568e-26,2.00000e-06
9.99973e-01,3.63963e+04,3.63964e+04,2.68334e+00,-4.16451e-01,-2.16840e-19,5.45562e+04,-1.25901e+04,0.00000e+00,-1.36063e+04,-2.62535e+04,0.00000e+00,-1.42109e-14,0.00000e+00,-5.00464e+01,4,0,4,0,0,2.00000e-06,-8.28408e-12,4.64955e-18,-9.45261e-12,1,-4.00485e-05,1.47349e-05,2.39428e-26,2.05000e-06
9.99973e-01,3.62035e+04,3.62036e+04,2.69365e+00,-4.18042e-01,1.08420e-19,5.48338e+04,-1.26470e+04,0.00000e+00,-1.36503e+04,-2.63862e+04,7.10543e-15,-3.19744e-14,7.10543e-15,-5.02995e+01,4,0,4,0,0,2.05000e-06,5.27923e-11,5.78688e-18,5.49460e-11,1,-3.99141e-05,1.47141e-05,2.71051e-26,2.10000e-06
9.99973e-01,3.60068e+04,3.60069e+04,2.70404e+00,-4.19627e-01,0.00000e+00,5.51181e+04,-1.26874e+04,0.00000e+00,-1.37199e+04,-2.65211e+04,0.00000e+00,-2.84217e-14,0.00000e+00,-5.05566e+01,4,0,4,0,0,2.10000e-06,1.74958e-11,7.63196e-18,1.88573e-11,1,-3.97792e-05,1.46931e-05,2.57780e-26,2.15000e-06
9.99974e-01,3.57336e+04,3.57338e+04,2.71453e+00,-4.21220e-01,0.00000e+00,5.54149e+04,-1.27230e+04,0.00000e+00,-1.38000e+04,-2.66616e+04,0.00000e+00,1.42109e-14,0.00000e+00,-5.08245e+01,4,0,4,0,0,2.15000e-06,2.16638e-11,8.64264e-18,2.15695e-11,1,-3.96437e-05,1.46721e-05,2.75850e-26,2.20000e-06
9.99974e-01,3.55310e+04,3.55311e+04,2.72504e+00,-4.22804e-01,0.00000e+00,5.57125e+04,-1.27667e+04,1.42109e-14,-1.38722e+04,-2.68041e+04,-2.84217e-14,1.42109e-14,-2.84217e-14,-5.10962e+01,4,0,4,0,0,2.20000e-06,-1.77384e-11,8.38000e-18,-3.20751e-11,1,-3.95077e-05,1.46510e-05,2.03570e-26,2.25000e-06
9.99974e-01,3.52893e+04,3.52895e+04,2.73555e+00,-4.24385e-01,-4.33681e-19,5.60061e+04,-1.28205e+04,-2.13163e-14,-1.39372e+04,-2.69456e+04,1.42109e-14,1.42109e-14,1.42109e-14,-5.13659e+01,4,0,4,0,0,2.25000e-06,-8.92970e-12,7.00215e-18,-2.30386e-11,1,-3.93712e-05,1.46298e-05,1.85500e-26,2.30000e-06
9.99974e-01,3.51009e+04,3.51010e+04,2.74607e+00,-4.25970e-01,-1.08420e-19,5.62970e+04,-1.28847e+04,0.00000e+00,-1.39923e+04,-2.70885e+04,7.10543e-15,2.48690e-14,7.10543e-15,-5.16382e+01,4,0,4,0,0,2.30000e-06,1.63185e-11,6.82984e-18,1.61460e-11,1,-3.92342e-05,1.46086e-05,5.90100e-27,2.35000e-06
9.99973e-01,3.48935e+04,3.48936e+04,2.75662e+00,-4.27561e-01,8.67362e-19,5.65879e+04,-1.29587e+04,0.00000e+00,-1.40370e+04,-2.72329e+04,0.00000e+00,2.84217e-14,0.00000e+00,-5.19135e+01,4,0,4,0,0,2.35000e-06,-3.47619e-11,7.62986e-18,1.58547e-11,1,-3.90966e-05,1.45872e-05,7.99034e-27,2.40000e-06
9.99974e-01,3.47086e+04,3.47087e+04,2.76733e+00,-4.29181e-01,-8.67362e-19,5.68934e+04,-1.30305e+04,0.00000e+00,-1.40876e+04,-2.73811e+04,0.00000e+00,0.00000e+00,0.00000e+00,-5.21959e+01,4,0,4,0,0,2.40000e-06,1.30606e-11,7.76410e-18,-1.04849e-11,1,-3.89585e-05,1.45658e-05,6.18334e-27,2.45000e-06
9.99974e-01,3.45239e+04,3.45240e+04,2.77805e+00,-4.30798e-01,0.00000e+00,5.71984e+04,-1.30878e+04,-1.42109e-14,-1.41497e+04,-2.75253e+04,-2.84217e-14,-1.42109e-14,-2.84217e-14,-5.24709e+01,4,0,4,0,0,2.45000e-06,-1.83434e-11,7.67822e-18,7.04974e-12,1,-3.88199e-05,1.45443e-05,1.66583e-27,2.50000e-06
9.99974e-01,3.43567e+04,3.43569e+04,2.78879e+00,-4.32398e-01,-4.33681e-19,5.75002e+04,-1.31379e+04,1.42109e-14,-1.42250e+04,-2.76687e+04,0.00000e+00,1.42109e-14,0.00000e+00,-5.27442e+01,4,0,4,0,0,2.50000e-06,1.67543e-11,7.65656e-18,-7.91602e-12,1,-3.86807e-05,1.45227e-05,7.99034e-27,2.55000e-06
9.99974e-01,3.41962e+04,3.41964e+04,2.79955e+00,-4.33986e-01,0.00000e+00,5.77996e+04,-1.31879e+04,0.00000e+00,-1.42912e+04,-2.78124e+04,-1.42109e-14,-2.84217e-14,-1.42109e-14,-5.30181e+01,4,0,4,0,0,2.55000e-06,1.31587e-11,8.60621e-18,4.59018e-11,1,-3.85410e-05,1.45011e-05,9.79735e-27,2.60000e-06
9.99974e-01,3.40399e+04,3.40400e+04,2.81032e+00,-4.35563e-01,0.00000e+00,5.81002e+04,-1.32402e+04,0.00000e+00,-1.43332e+04,-2.79586e+04,0.00000e+00,2.84217e-14,0.00000e+00,-5.32969e+01,4,0,4,0,0,2.60000e-06,-3.50653e-11,1.01491e-17,1.58125e-11,1,-3.84007e-05,1.44793e-05,-3.41637e-27,2.65000e-06
9.99974e-01,3.38920e+04,3.38921e+04,2.82128e+00,-4.37193e-01,0.00000e+00,5.84259e+04,-1.33094e+04,0.00000e+00,-1.43950e+04,-2.81259e+04,0.00000e+00,0.00000e+00,0.00000e+00,-5.36158e+01,4,0,4,0,0,2.65000e-06,4.08435e-11,1.09171e-17,1.49071e-11,1,-3.82599e-05,1.44575e-05,-3.41637e-27,2.70000e-06
9.99974e-01,3.37371e+04,3.37372e+04,2.83227e+00,-4.38831e-01,4.33681e-19,5.87498e+04,-1.33858e+04,-1.42109e-14,-1.44568e+04,-2.82892e+04,0.00000e+00,0.00000e+00,0.00000e+00,-5.39270e+01,4,0,4,0,0,2.70000e-06,-1.80745e-11,1.11413e-17,-5.93558e-12,1,-3.81186e-05,1.44356e-05,-8.83738e-27,2.75000e-06
9.99975e-01,3.36045e+04,3.36047e+04,2.84328e+00,-4.40477e-01,-4.33681e-19,5.90721e+04,-1.34645e+04,1.42109e-14,-1.45255e+04,-2.84504e+04,-5.68434e-14,-2.84217e-14,-5.68434e-14,-5.42344e+01,4,0,4,0,0,2.75000e-06,9.56545e-12,1.05725e-17,-1.68192e-11,1,-3.79767e-05,1.44136e-05,-1.15479e-26,2.80000e-06
9.99975e-01,3.34562e+04,3.34564e+04,2.85430e+00,-4.42123e-01,0.00000e+00,5.93881e+04,-1.35281e+04,-7.10543e-15,-1.46070e+04,-2.86076e+04,0.00000e+00,0.00000e+00,0.00000e+00,-5.45340e+01,4,0,4,0,0,2.80000e-06,4.81613e-12,1.02757e-17,4.94940e-12,1,-3.78343e-05,1.43916e-05,-8.83738e-27,2.85000e-06
9.99975e-01,3.33373e+04,3.33374e+04,2.86534e+00,-4.43753e-01,8.67362e-19,5.97010e+04,-1.35770e+04,-5.55112e-17,-1.46898e+04,-2.87624e+04,1.11022e-16,5.55112e-17,1.11022e-16,-5.48291e+01,4,0,4,0,0,2.85000e-06,7.57700e-14,1.10843e-17,2.73937e-11,1,-3.76913e-05,1.43694e-05,-1.91218e-26,2.90000e-06
9.99974e-01,3.31936e+04,3.31937e+04,2.87660e+00,-4.45382e-01,-8.67362e-19,6.00264e+04,-1.36234e+04,-2.84217e-14,-1.47715e+04,-2.89235e+04,0.00000e+00,2.84217e-14,0.00000e+00,-5.51362e+01,4,0,4,0,0,2.90000e-06,5.91697e-11,1.26196e-17,3.40197e-11,1,-3.75477e-05,1.43472e-05,-1.00868e-26,2.95000e-06
9.99975e-01,3.30823e+04,3.30824e+04,2.88789e+00,-4.47014e-01,0.00000e+00,6.03537e+04,-1.36871e+04,1.42109e-14,-1.48351e+04,-2.90852e+04,2.84217e-14,1.42109e-14,2.84217e-14,-5.54444e+01,4,0,4,0,0,2.95000e-06,-1.96765e-11,1.36196e-17,5.97846e-12,1,-3.74036e-05,1.43249e-05,-1.46043e-26,3.00000e-06
9.99975e-01,3.29407e+04,3.29409e+04,2.89919e+00,-4.48662e-01,-4.33681e-19,6.06797e+04,-1.37626e+04,1.42109e-14,-1.48991e+04,-2.92453e+04,2.84217e-14,0.00000e+00,2.84217e-14,-5.57497e+01,4,0,4,0,0,3.00000e-06,3.33355e-11,1.49329e-17,4.65543e-11,1,-3.72589e-05,1.43025e-05,-1.82183e-26,3.05000e-06
9.99975e-01,3.28306e+04,3.28307e+04,2.91051e+00,-4.50323e-01,0.00000e+00,6.10042e+04,-1.38391e+04,3.55271e-15,-1.49707e+04,-2.94084e+04,0.00000e+00,-2.84217e-14,0.00000e+00,-5.60605e+01,4,0,4,0,0,3.05000e-06,1.43807e-11,1.64748e-17,1.51212e-11,1,-3.71137e-05,1.42800e-05,-3.22225e-26,3.10000e-06
9.99975e-01,3.27190e+04,3.27192e+04,2.92188e+00,-4.51984e-01,8.67362e-19,6.13325e+04,-1.38962e+04,2.84217e-14,-1.50533e+04,-2.95749e+04,-5.68434e-14,0.00000e+00,-5.68434e-14,-5.63780e+01,4,0,4,0,0,3.10000e-06,-3.79342e-11,1.65744e-17,-1.11375e-11,1,-3.69679e-05,1.42575e-05,-4.08058e-26,3.15000e-06
9.99975e-01,3.26009e+04,3.26010e+04,2.93345e+00,-4.53645e-01,-8.67362e-19,6.16764e+04,-1.39308e+04,0.00000e+00,-1.51453e+04,-2.97505e+04,0.00000e+00,0.00000e+00,0.00000e+00,-5.67127e+01,4,0,4,0,0,3.15000e-06,-8.06588e-11,1.55875e-17,-2.83398e-11,1,-3.68215e-05,1.42348e-05,-3.89988e-26,3.20000e-06
9.99975e-01,3.25005e+04,3.25006e+04,2.94505e+00,-4.55297e-01,0.00000e+00,6.20163e+04,-1.39844e+04,-1.42109e-14,-1.52072e+04,-2.99172e+04,2.84217e-14,-1.42109e-14,2.84217e-14,-5.70304e+01,4,0,4,0,0,3.20000e-06,8.10113e-11,1.69705e-17,8.36612e-11,1,-3.66745e-05,1.42121e-05,-3.35778e-26,3.25000e-06
9.99975e-01,3.23822e+04,3.23823e+04,2.95668e+00,-4.56954e-01,0.00000e+00,6.23493e+04,-1.40571e+04,2.13163e-14,-1.52589e+04,-3.00741e+04,-2.84217e-14,0.00000e+00,-2.84217e-14,-5.73296e+01,4,0,4,0,0,3.25000e-06,2.94898e-11,1.91489e-17,3.47343e-12,1,-3.65270e-05,1.41893e-05,-3.71918e-26,3.30000e-06
